sim_id,scenario_id,start_date,SPX_Return,SPX_Volatility,Card1_Active,Card2_Active,Card3_Active,Card4_Active,Card5_Active,Card6_Active,Card7_Active,Card8_Active,Card9_Active,Card10_Active,Card11_Active,Final_Return
8534,lehman,2008-09-26,-35.7983,3.7847,0,0,1,1,0,1,0,1,0,0,0,-16.68
8535,lehman,2007-12-11,-4.7481,1.3752,0,0,1,0,1,0,0,1,0,1,0,-0.79
8536,lehman,2008-10-01,-33.4108,3.6827,0,0,1,1,0,1,0,0,0,1,0,16.87
8537,lehman,2008-09-13,-29.0811,3.828,0,0,1,0,0,1,1,0,1,0,0,-21.32
8538,lehman,2008-05-21,-35.3409,2.1644,0,0,1,0,0,0,1,0,0,1,1,-1.1
8539,lehman,2008-02-19,-7.0723,1.3062,0,1,0,0,1,0,0,1,1,0,0,2.58
8540,lehman,2008-06-10,-31.5325,3.0105,0,1,0,1,0,0,0,0,1,0,1,-17.57
8541,lehman,2009-01-25,8.8624,2.22,0,0,1,0,1,1,0,0,1,0,0,13.41
8542,lehman,2008-06-27,-33.4509,3.2859,1,0,0,0,1,1,0,0,0,0,1,-34.12
8543,lehman,2008-01-03,-4.2711,1.3734,0,0,0,0,1,0,0,1,0,1,1,6.83
8544,lehman,2008-09-16,-28.4278,3.8341,0,0,0,0,1,1,1,0,0,1,0,-0.29
8545,lehman,2007-09-08,-5.0389,1.2633,0,0,0,0,0,1,1,0,1,1,0,-1.53
8546,lehman,2009-03-21,22.2245,1.5679,1,0,0,0,1,0,1,1,0,0,0,16.85
8547,lehman,2007-12-17,-3.9851,1.3751,0,0,0,1,0,1,1,1,0,0,0,3.01
8548,lehman,2008-06-22,-31.7944,3.1472,0,0,0,0,1,0,1,0,1,1,0,-3.72
8549,lehman,2009-01-01,-4.1575,2.3529,0,0,0,1,0,1,1,0,1,0,0,15.49
8550,lehman,2009-02-06,5.8393,2.1642,1,0,1,1,0,0,0,0,1,0,0,5.47
8551,lehman,2007-12-02,-5.0651,1.4057,0,0,1,0,1,0,0,0,0,1,1,-0.92
8552,lehman,2009-02-05,9.6211,2.1777,1,0,0,0,1,1,1,0,0,0,0,15.36
8553,lehman,2009-03-10,37.1248,1.789,0,1,1,0,0,0,0,1,0,0,1,9.22
8554,lehman,2008-05-16,-30.1063,2.0405,0,1,0,0,0,1,0,1,0,1,0,4.34
8555,lehman,2008-04-27,-17.186,1.4282,0,0,1,1,0,0,0,0,1,1,0,6.35
8556,lehman,2008-01-28,-1.1928,1.2948,0,1,0,1,1,1,0,0,0,0,0,0.04
8557,lehman,2008-11-08,-8.3452,3.046,1,1,0,1,0,0,1,0,0,0,0,11.24
8558,lehman,2008-03-06,-5.3644,1.3193,0,0,1,0,1,0,1,0,0,1,0,-2.06
8559,lehman,2009-01-29,5.6677,2.1909,0,0,1,0,0,1,1,0,0,0,1,13.64
8560,lehman,2007-09-13,-9.9269,1.3008,0,0,0,0,0,1,0,1,1,1,0,-6.75
8561,lehman,2009-01-23,9.6184,2.2203,0,1,0,1,0,0,1,0,0,1,0,-5.03
8562,lehman,2009-03-08,44.1399,1.8862,1,1,1,0,0,0,0,0,1,0,0,4.56
8563,lehman,2008-08-12,-27.7445,3.7605,0,1,1,0,0,0,0,0,1,0,1,3.07
8564,lehman,2008-01-15,-1.4678,1.3516,1,0,1,0,0,0,0,0,0,1,1,4.54
8565,lehman,2009-03-11,36.8914,1.7891,1,0,0,1,0,0,0,1,0,0,1,15.54
8566,lehman,2008-12-07,-3.5374,2.3797,0,1,0,0,0,1,1,0,0,0,1,8.3
8567,lehman,2007-12-23,-4.7512,1.3691,0,0,0,1,1,0,0,1,1,0,0,11.6
8568,lehman,2008-04-11,-4.1453,1.1919,1,0,1,0,0,1,0,0,0,1,0,-0.82
8569,lehman,2009-05-11,16.2597,1.2207,1,0,0,1,0,0,0,0,1,0,1,4.34
8570,lehman,2008-01-29,-1.4292,1.2938,1,0,1,0,0,1,0,1,0,0,0,-0.44
8571,lehman,2008-10-14,-32.2121,3.391,1,1,0,0,0,0,0,1,0,1,0,-2.31
8572,lehman,2008-04-19,-11.2472,1.2559,1,0,0,1,0,0,0,0,1,1,0,4.51
8573,lehman,2008-05-21,-35.3409,2.1644,0,1,0,0,0,0,1,0,0,1,1,-4.78
8574,lehman,2008-09-04,-31.6228,3.835,1,0,0,1,0,0,0,0,1,0,1,-12.84
8575,lehman,2007-11-21,-3.6746,1.4575,1,0,0,0,0,0,0,1,0,1,1,-5.21
8576,lehman,2007-12-27,-4.2587,1.3649,0,0,0,0,1,1,1,0,1,0,0,12.42
8577,lehman,2008-11-08,-8.3452,3.046,0,0,1,1,0,1,0,0,1,0,0,2.04
8578,lehman,2008-02-17,-7.0723,1.3062,0,1,0,0,0,0,0,0,1,1,1,-2.05
8579,lehman,2009-03-10,37.1248,1.789,0,0,0,0,0,1,1,0,1,0,1,14.85
8580,lehman,2008-06-06,-37.6106,2.7926,0,0,1,1,0,0,0,1,0,1,0,4.51
8581,lehman,2009-04-05,23.0574,1.4747,1,0,0,1,0,0,1,0,0,1,0,0.57
8582,lehman,2009-03-12,33.5522,1.7532,0,0,0,0,1,0,0,1,0,1,1,13.64
8583,lehman,2007-10-26,-13.4028,1.4858,0,0,0,1,0,1,1,1,0,0,0,-1.24
8584,lehman,2009-03-10,37.1248,1.789,0,0,0,1,0,1,0,0,1,0,1,6.9
8585,lehman,2009-05-18,16.2546,1.1879,0,1,1,1,0,1,0,0,0,0,0,6.28
8586,lehman,2009-03-04,37.3687,1.9447,1,1,0,0,0,0,0,0,0,1,1,9.05
8587,lehman,2009-04-24,21.5185,1.3106,1,0,1,0,1,0,0,0,1,0,0,5.88
8588,lehman,2008-08-22,-34.7918,3.7861,1,0,0,0,0,1,1,0,0,1,0,9.97
8589,lehman,2008-07-21,-29.4706,3.7245,0,0,1,1,0,1,0,0,0,1,0,-21.52
8590,lehman,2008-07-25,-30.9431,3.7285,0,0,0,1,0,1,0,1,0,1,0,1.58
8591,lehman,2009-01-19,17.3456,2.2477,1,0,1,0,0,0,1,0,1,0,0,18.65
8592,lehman,2007-09-05,-8.0371,1.2603,0,0,1,1,0,0,1,0,0,0,1,0.69
8593,lehman,2008-02-28,-7.8732,1.3242,0,1,1,0,0,0,0,1,0,1,0,1.71
8594,lehman,2008-06-25,-31.0658,3.2659,0,0,1,1,0,0,1,1,0,0,0,-14.63
8595,lehman,2008-08-12,-27.7445,3.7605,0,1,0,1,0,1,0,0,0,1,0,11.56
8596,lehman,2007-09-01,-10.6625,1.2511,0,0,0,0,0,1,0,1,1,1,0,4.66
8597,lehman,2007-09-19,-12.4196,1.2691,0,0,0,0,0,0,1,1,1,0,1,-3.31
8598,lehman,2008-08-27,-37.1737,3.8142,0,1,0,1,0,0,0,1,0,1,0,14.44
8599,lehman,2008-12-25,3.514,2.3623,1,0,1,0,0,0,0,1,0,0,1,7.87
8600,lehman,2007-09-15,-9.4633,1.3049,0,1,1,1,0,0,0,0,1,0,0,17.9
8601,lehman,2008-06-08,-30.9342,3.0095,0,0,0,0,0,1,1,0,0,1,1,-2.44
8602,lehman,2007-11-03,-11.9474,1.4743,1,1,0,0,0,1,0,1,0,0,0,13.73
8603,lehman,2008-02-27,-8.6477,1.3267,0,1,0,0,0,0,0,1,0,1,1,1.25
8604,lehman,2008-03-02,-3.6918,1.3054,1,0,0,0,0,0,0,1,0,1,1,-3.39
8605,lehman,2009-04-17,17.9151,1.4076,0,0,0,0,0,0,1,1,1,0,1,6.19
8606,lehman,2009-03-17,28.1396,1.7295,0,1,0,0,1,1,0,0,1,0,0,4.89
8607,lehman,2009-04-21,22.8284,1.3237,1,0,1,0,1,1,0,0,0,0,0,9.65
8608,lehman,2009-03-25,23.3708,1.554,0,0,1,0,0,1,0,1,1,0,0,2.49
8609,lehman,2009-04-14,18.2115,1.4109,0,0,1,0,1,0,0,0,1,1,0,7.27
8610,lehman,2008-12-02,1.025,2.4593,0,0,0,0,0,1,0,0,1,1,1,-5.41
8611,lehman,2007-12-29,-5.0403,1.3727,0,1,0,0,0,1,0,1,0,1,0,-0.78
8612,lehman,2008-03-24,-4.4663,1.2212,0,0,0,1,0,0,1,0,1,0,1,2.9
8613,lehman,2008-02-03,-4.262,1.2864,0,0,0,0,1,0,1,0,1,0,1,10.08
8614,lehman,2007-10-03,-10.282,1.2953,0,1,1,1,0,0,0,0,1,0,0,-6.63
8615,lehman,2008-06-26,-31.9417,3.2782,1,1,0,1,0,0,0,0,0,1,0,-18.68
8616,lehman,2007-11-26,-1.2002,1.4405,1,0,1,0,0,1,1,0,0,0,0,1.61
8617,lehman,2009-05-26,19.9587,1.1581,0,1,1,0,1,0,1,0,0,0,0,10.8
8618,lehman,2008-03-26,-3.594,1.2196,0,1,1,0,0,1,0,0,0,0,1,-1.02
8619,lehman,2009-03-28,26.5298,1.5029,0,1,1,1,0,0,1,0,0,0,0,4.72
8620,lehman,2008-06-07,-30.9342,3.0095,0,0,1,0,0,0,0,1,1,1,0,0.19
8621,lehman,2008-02-25,-9.2171,1.3227,0,0,0,0,1,1,1,0,0,1,0,1.41
8622,lehman,2009-03-01,36.1362,1.9476,1,1,0,0,1,0,0,0,0,0,1,4.41
8623,lehman,2009-03-11,36.8914,1.7891,0,1,0,1,0,0,0,1,1,0,0,-0.49
8624,lehman,2008-05-10,-17.2787,1.8967,0,0,1,0,0,0,0,1,1,1,0,-2.14
8625,lehman,2007-12-05,-6.3346,1.3959,0,1,0,0,0,1,1,0,1,0,0,10.96
8626,lehman,2009-05-15,19.4636,1.2222,1,1,1,0,0,0,1,0,0,0,0,6.03
8627,lehman,2008-02-21,-8.5086,1.3042,0,0,1,0,0,0,1,1,0,1,0,9.68
8628,lehman,2008-10-29,-13.3288,3.1305,0,0,1,0,1,1,0,0,0,1,0,0.49
8629,lehman,2007-10-30,-11.6282,1.4938,0,1,0,1,0,0,1,0,0,1,0,4.95
8630,lehman,2007-10-15,-16.4873,1.3307,1,1,0,0,0,0,0,1,0,0,1,15.17
8631,lehman,2007-12-08,-6.7324,1.397,1,1,1,0,1,0,0,0,0,0,0,-1.32
8632,lehman,2009-01-07,3.9949,2.3542,1,1,0,0,1,0,0,0,1,0,0,10.23
8633,lehman,2008-09-10,-33.0022,3.8478,1,0,0,0,1,0,0,1,0,1,0,4.13
8634,lehman,2008-10-29,-13.3288,3.1305,0,1,1,0,1,0,0,0,1,0,0,-5.0
8635,lehman,2007-09-26,-11.5798,1.2818,0,1,1,0,0,0,1,0,0,1,0,18.49
8636,lehman,2008-09-20,-30.8096,3.769,1,0,0,0,0,1,0,0,1,1,0,7.83
8637,lehman,2008-09-25,-34.7971,3.7844,1,0,1,0,0,0,0,1,0,0,1,-14.87
8638,lehman,2007-10-31,-13.4409,1.4898,1,0,1,0,0,0,0,0,0,1,1,1.38
8639,lehman,2008-08-19,-29.7105,3.773,0,0,1,1,0,1,0,0,0,0,1,-20.83
8640,lehman,2009-03-27,21.292,1.5478,1,1,1,0,0,0,0,0,0,0,1,11.52
8641,lehman,2008-08-22,-34.7918,3.7861,0,1,0,0,0,1,0,1,1,0,0,0.35
8642,lehman,2009-02-27,29.8589,2.0103,1,0,0,1,0,1,0,0,0,0,1,13.19
8643,lehman,2007-09-20,-11.1862,1.2707,0,1,1,0,0,0,1,0,0,0,1,-3.11
8644,lehman,2009-05-01,22.1237,1.2982,1,0,0,0,1,1,0,0,1,0,0,4.91
8645,lehman,2008-02-10,-5.7956,1.2869,0,1,1,0,0,0,0,0,0,1,1,-0.7
8646,lehman,2009-05-18,16.2546,1.1879,0,0,1,1,0,0,0,0,1,1,0,6.91
8647,lehman,2008-12-24,4.6052,2.362,0,0,0,0,1,0,0,1,1,1,0,8.01
8648,lehman,2009-04-24,21.5185,1.3106,0,1,1,1,0,1,0,0,0,0,0,8.2
8649,lehman,2008-04-19,-11.2472,1.2559,0,1,1,0,0,0,1,0,0,0,1,-10.79
8650,lehman,2009-02-07,6.1433,2.1644,0,0,0,0,1,1,1,0,0,1,0,8.85
8651,lehman,2008-03-07,-2.3327,1.3381,0,1,0,0,1,0,0,1,1,0,0,-1.27
8652,lehman,2007-09-22,-11.1265,1.2833,1,1,0,0,1,0,1,0,0,0,0,12.9
8653,lehman,2008-04-27,-17.186,1.4282,1,0,1,0,0,0,0,0,1,1,0,-2.76
8654,lehman,2008-08-19,-29.7105,3.773,1,0,0,0,1,0,1,0,0,1,0,-19.61
8655,lehman,2009-02-12,5.4886,2.1357,0,1,0,0,1,1,0,0,0,0,1,11.59
8656,lehman,2008-06-20,-30.2535,3.1417,1,1,1,0,0,0,0,0,0,0,1,-26.4
8657,lehman,2008-02-02,-4.262,1.2864,0,1,1,0,0,1,0,1,0,0,0,-4.65
8658,lehman,2007-12-15,-3.9851,1.3751,0,1,0,1,0,0,0,1,0,1,0,-4.73
8659,lehman,2008-06-13,-28.9501,3.0209,1,0,0,1,0,0,0,1,1,0,0,-7.53
8660,lehman,2008-12-22,1.2907,2.3457,0,1,1,0,0,0,1,0,0,1,0,7.27
8661,lehman,2008-08-13,-27.8715,3.7606,1,0,1,0,0,0,0,0,1,0,1,-11.24
8662,lehman,2008-05-24,-34.4685,2.6198,1,1,1,0,1,0,0,0,0,0,0,-16.58
8663,lehman,2007-09-02,-10.6625,1.2511,0,1,0,1,0,0,1,1,0,0,0,8.98
8664,lehman,2009-03-05,43.8986,1.8885,1,1,0,0,1,0,0,0,0,1,0,16.97
8665,lehman,2009-02-07,6.1433,2.1644,1,1,0,0,0,0,0,1,0,0,1,2.27
8666,lehman,2007-10-21,-14.4849,1.3872,0,0,0,1,0,0,0,1,1,1,0,-1.44
8667,lehman,2008-11-06,-10.366,3.0468,0,0,0,0,1,1,0,1,1,0,0,6.4
8668,lehman,2008-10-03,-31.513,3.6654,0,0,0,1,0,0,0,0,1,1,1,6.29
8669,lehman,2007-12-17,-3.9851,1.3751,0,1,1,0,0,1,0,0,1,0,0,3.15
8670,lehman,2008-04-26,-17.186,1.4282,0,1,0,1,0,0,0,1,0,0,1,-13.6
8671,lehman,2008-07-13,-30.8955,3.6684,1,0,0,0,1,0,0,1,0,1,0,9.02
8672,lehman,2007-12-08,-6.7324,1.397,1,1,0,0,1,1,0,0,0,0,0,-1.35
8673,lehman,2009-01-15,11.6967,2.3131,0,0,0,1,1,0,1,1,0,0,0,20.07
8674,lehman,2008-04-12,-4.0156,1.1916,0,0,0,1,0,1,0,1,0,1,0,2.96
8675,lehman,2008-07-31,-29.9437,3.7546,0,0,0,1,1,0,0,0,0,1,1,-21.7
8676,lehman,2007-09-30,-12.5356,1.2845,1,0,1,0,1,1,0,0,0,0,0,-8.75
8677,lehman,2008-07-14,-30.8955,3.6684,0,0,1,1,1,0,0,1,0,0,0,-8.28
8678,lehman,2009-03-09,44.1399,1.8862,0,1,0,0,0,1,0,1,1,0,0,0.71
8679,lehman,2008-09-13,-29.0811,3.828,0,0,0,1,1,1,1,0,0,0,0,-10.6
8680,lehman,2009-01-02,-4.1575,2.3529,1,1,1,1,0,0,0,0,0,0,0,6.91
8681,lehman,2009-01-28,5.393,2.1947,1,1,0,0,0,1,0,0,0,0,1,17.41
8682,lehman,2008-01-05,-1.2654,1.3527,1,1,0,0,0,0,0,1,1,0,0,1.72
8683,lehman,2009-03-16,33.0061,1.7523,0,0,1,0,1,0,1,0,0,1,0,18.11
8684,lehman,2007-09-20,-11.1862,1.2707,0,0,1,1,0,0,0,0,1,1,0,-1.8
8685,lehman,2008-04-12,-4.0156,1.1916,1,0,0,1,0,1,1,0,0,0,0,-0.34
8686,lehman,2008-05-16,-30.1063,2.0405,0,1,0,0,1,0,1,0,1,0,0,-20.76
8687,lehman,2008-05-12,-17.2787,1.8967,1,0,0,1,0,0,0,1,1,0,0,-10.3
8688,lehman,2008-05-01,-14.3507,1.5875,1,1,0,0,0,1,1,0,0,0,0,-3.19
8689,lehman,2009-03-23,22.2245,1.5679,0,1,0,1,0,0,0,0,1,0,1,3.61
8690,lehman,2009-04-26,24.6353,1.3115,0,0,0,1,0,0,0,1,0,1,1,3.41
8691,lehman,2009-05-03,16.9338,1.2635,1,0,0,1,0,1,0,0,0,1,0,6.94
8692,lehman,2008-10-17,-20.1807,3.3388,0,0,0,0,1,0,0,0,1,1,1,-4.39
8693,lehman,2008-07-16,-32.1305,3.6776,0,1,0,0,0,1,0,1,0,0,1,-20.76
8694,lehman,2008-11-19,5.6386,2.8491,1,1,0,0,0,0,0,1,0,0,1,4.44
8695,lehman,2009-03-31,26.2574,1.5015,0,1,1,0,0,0,1,0,0,0,1,6.7
8696,lehman,2007-10-17,-14.3125,1.3922,1,0,0,1,0,1,1,0,0,0,0,-4.08
8697,lehman,2008-09-14,-29.0811,3.828,1,0,0,1,0,0,1,1,0,0,0,-5.28
8698,lehman,2008-09-12,-33.512,3.8486,0,0,0,0,1,1,0,0,0,1,1,-4.95
8699,lehman,2008-08-19,-29.7105,3.773,0,0,0,0,1,0,1,1,1,0,0,-13.62
8700,lehman,2007-09-10,-5.0389,1.2633,0,0,1,0,0,1,0,0,1,0,1,-10.84
8701,lehman,2008-09-15,-29.0811,3.828,0,1,0,0,1,0,0,0,1,0,1,-2.21
8702,lehman,2008-04-02,-6.5673,1.1701,1,1,0,0,1,0,0,0,0,1,0,-0.56
8703,lehman,2008-07-24,-29.7643,3.7279,0,0,1,0,0,0,1,0,0,1,1,9.09
8704,lehman,2009-01-09,4.651,2.3482,0,0,0,0,1,1,1,0,1,0,0,14.89
8705,lehman,2008-06-14,-26.0554,3.0524,0,0,0,0,1,1,0,1,0,1,0,-15.2
8706,lehman,2009-03-17,28.1396,1.7295,0,0,1,0,0,0,1,0,0,1,1,7.18
8707,lehman,2008-04-09,-3.9727,1.2016,1,1,0,0,0,0,0,1,0,0,1,-7.95
8708,lehman,2007-09-23,-11.1265,1.2833,0,1,1,1,0,0,0,0,0,0,1,-3.12
8709,lehman,2007-11-01,-12.1105,1.4718,0,1,0,0,1,1,0,0,0,0,1,7.55
8710,lehman,2008-12-19,0.5845,2.3502,0,0,1,0,0,1,0,0,1,0,1,7.58
8711,lehman,2008-02-14,-5.5721,1.2849,0,1,1,0,1,0,0,1,0,0,0,1.66
8712,lehman,2008-09-29,-30.4017,3.6886,0,0,0,1,1,0,0,0,1,0,1,8.85
8713,lehman,2008-03-02,-3.6918,1.3054,0,1,0,1,0,1,0,1,0,0,0,6.67
8714,lehman,2007-11-26,-1.2002,1.4405,1,0,0,0,0,0,1,0,1,0,1,1.24
8715,lehman,2009-05-24,19.9587,1.1581,1,1,0,0,0,0,0,0,1,1,0,8.57
8716,lehman,2007-09-25,-11.0215,1.2835,1,1,0,0,0,0,1,0,1,0,0,-0.32
8717,lehman,2008-12-31,0.7838,2.3663,1,1,0,0,0,1,0,0,0,1,0,8.54
8718,lehman,2008-10-20,-23.2241,3.3028,0,0,1,0,0,0,0,1,0,1,1,-13.72
8719,lehman,2009-05-04,16.9338,1.2635,0,0,1,0,0,0,0,0,1,1,1,3.83
8720,lehman,2008-05-25,-34.4685,2.6198,0,1,0,0,0,1,0,0,1,0,1,-8.14
8721,lehman,2008-04-03,-5.6313,1.176,1,1,0,1,0,0,0,0,1,0,0,-8.22
8722,lehman,2008-07-02,-40.3545,3.3937,0,1,0,0,1,0,0,1,0,0,1,-36.7
8723,lehman,2008-08-03,-30.8925,3.7578,1,0,0,0,1,0,1,0,1,0,0,-24.87
8724,lehman,2008-06-04,-34.0611,2.785,0,1,0,0,1,1,1,0,0,0,0,-13.64
8725,lehman,2009-06-01,15.7169,1.1086,0,1,1,0,0,0,0,0,0,1,1,11.4
8726,lehman,2008-09-06,-33.3375,3.8563,1,0,1,0,0,1,0,0,1,0,0,-14.6
8727,lehman,2008-07-17,-30.4883,3.696,0,0,0,1,1,0,0,1,0,1,0,-8.48
8728,lehman,2008-04-02,-6.5673,1.1701,0,0,1,1,0,0,0,1,1,0,0,0.36
8729,lehman,2007-09-04,-10.6625,1.2511,0,1,0,0,0,1,0,0,1,1,0,0.13
8730,lehman,2008-07-08,-32.6851,3.5232,0,0,0,0,0,0,1,1,1,1,0,4.26
8731,lehman,2008-06-08,-30.9342,3.0095,0,1,0,0,0,0,1,0,1,1,0,-18.39
8732,lehman,2007-11-23,-5.2155,1.4472,0,0,1,0,0,0,0,1,0,1,1,-0.39
8733,lehman,2008-09-22,-30.8096,3.769,0,0,1,0,1,0,1,0,0,1,0,-15.83
8734,lehman,2008-12-31,0.7838,2.3663,1,0,0,0,0,1,0,1,0,1,0,-5.53
8735,lehman,2008-07-15,-28.3288,3.6789,0,0,0,1,0,0,1,1,1,0,0,-17.26
8736,lehman,2008-01-11,-1.7002,1.3292,1,0,0,0,1,1,0,0,1,0,0,0.75
8737,lehman,2008-07-08,-32.6851,3.5232,0,0,1,1,0,1,0,0,0,1,0,-23.23
8738,lehman,2007-12-29,-5.0403,1.3727,1,0,0,0,1,0,1,0,1,0,0,9.3
8739,lehman,2008-08-31,-34.8808,3.8406,0,0,0,1,0,1,0,1,0,1,0,4.67
8740,lehman,2008-12-26,3.514,2.3623,0,0,1,1,0,0,1,0,0,0,1,12.84
8741,lehman,2007-09-30,-12.5356,1.2845,0,0,0,0,0,1,1,1,0,0,1,-6.7
8742,lehman,2008-06-17,-29.473,3.093,1,0,1,0,1,0,0,0,1,0,0,-21.67
8743,lehman,2009-01-26,8.8624,2.22,0,0,0,1,1,0,0,1,0,1,0,1.93
8744,lehman,2009-05-24,19.9587,1.1581,1,0,0,0,1,0,1,0,1,0,0,8.74
8745,lehman,2008-03-11,-4.0336,1.2929,0,1,0,0,0,1,1,0,0,1,0,1.72
8746,lehman,2008-07-24,-29.7643,3.7279,0,0,1,1,1,1,0,0,0,0,0,-22.19
8747,lehman,2008-03-29,-4.2345,1.2238,1,0,1,0,0,0,0,0,1,0,1,-0.97
8748,lehman,2008-09-21,-30.8096,3.769,1,0,1,1,0,0,1,0,0,0,0,-15.47
8749,lehman,2009-04-06,23.0574,1.4747,0,0,1,0,1,1,0,0,0,0,1,9.78
8750,lehman,2008-09-15,-29.0811,3.828,0,0,0,1,1,0,1,0,0,0,1,-6.86
8751,lehman,2008-03-14,-0.2531,1.3088,0,0,0,0,1,0,0,1,1,0,1,-0.84
8752,lehman,2009-01-16,10.4726,2.3127,0,1,0,0,0,0,0,1,0,1,1,1.09
8753,lehman,2008-11-07,-10.3771,3.0467,1,0,0,0,0,0,1,1,0,0,1,-3.44
8754,lehman,2008-01-13,-0.8614,1.3391,0,0,0,1,1,0,1,0,1,0,0,9.53
8755,lehman,2007-12-22,-4.7512,1.3691,1,1,0,0,1,1,0,0,0,0,0,5.94
8756,lehman,2008-11-01,-15.5604,3.1319,0,1,0,0,0,0,1,0,0,1,1,4.94
8757,lehman,2008-12-06,-3.5374,2.3797,0,1,0,1,0,0,0,0,1,1,0,2.17
8758,lehman,2009-03-14,33.0061,1.7523,0,0,0,1,0,0,1,1,0,1,0,6.27
8759,lehman,2007-09-14,-10.6316,1.3025,1,0,0,0,0,0,1,0,1,1,0,-12.11
8760,lehman,2007-11-13,-7.7992,1.4484,1,0,1,0,0,1,0,0,0,1,0,-1.34
8761,lehman,2008-12-17,0.4345,2.3421,0,1,0,1,0,0,0,0,1,0,1,16.89
8762,lehman,2008-02-24,-9.2171,1.3227,1,1,0,0,1,0,0,0,0,0,1,1.2
8763,lehman,2007-12-09,-6.7324,1.397,1,0,0,0,1,0,0,0,1,1,0,8.98
8764,lehman,2008-07-06,-31.9809,3.5278,0,0,0,1,1,0,0,0,0,1,1,0.48
8765,lehman,2008-09-29,-30.4017,3.6886,0,0,0,0,1,1,0,0,1,0,1,-3.73
8766,lehman,2008-07-17,-30.4883,3.696,0,0,0,0,0,1,1,1,0,1,0,5.82
8767,lehman,2008-06-23,-31.7944,3.1472,1,0,1,0,0,1,0,0,0,1,0,-12.46
8768,lehman,2008-02-18,-7.0723,1.3062,1,0,0,0,0,1,0,1,1,0,0,-2.85
8769,lehman,2008-05-26,-34.4685,2.6198,0,0,1,0,1,0,1,0,0,1,0,1.36
8770,lehman,2008-12-08,-3.5374,2.3797,0,0,0,1,0,0,1,0,1,1,0,-0.77
8771,lehman,2008-02-27,-8.6477,1.3267,1,1,0,1,0,0,0,1,0,0,0,1.03
8772,lehman,2009-02-07,6.1433,2.1644,0,0,0,1,0,0,0,1,1,0,1,10.14
8773,lehman,2007-09-12,-6.1662,1.2658,0,0,0,0,0,1,1,1,0,0,1,-1.72
8774,lehman,2007-10-21,-14.4849,1.3872,0,0,1,0,1,1,0,1,0,0,0,-4.12
8775,lehman,2009-02-03,9.7494,2.1832,0,1,0,1,0,0,0,1,0,1,0,0.43
8776,lehman,2009-02-22,25.4732,2.0718,0,0,1,1,1,0,1,0,0,0,0,16.78
8777,lehman,2007-09-21,-10.391,1.278,0,0,1,0,0,1,0,0,1,1,0,-0.68
8778,lehman,2009-04-27,24.6353,1.3115,0,1,0,0,1,0,1,1,0,0,0,8.68
8779,lehman,2008-06-28,-32.8813,3.2883,1,1,0,0,1,0,0,0,0,0,1,-24.98
8780,lehman,2008-04-18,-11.9267,1.2537,0,0,0,1,1,0,1,1,0,0,0,-5.81
8781,lehman,2008-04-04,-7.5569,1.1913,1,0,0,1,0,0,0,1,0,0,1,-2.08
8782,lehman,2009-02-20,17.6339,2.0865,1,1,0,0,1,0,0,0,0,0,1,13.57
8783,lehman,2009-04-17,17.9151,1.4076,0,1,0,1,0,1,0,1,0,0,0,8.46
8784,lehman,2009-02-03,9.7494,2.1832,1,0,0,0,1,1,0,0,0,0,1,17.11
8785,lehman,2009-04-12,16.2228,1.4269,0,1,0,1,1,0,0,0,1,0,0,2.18
8786,lehman,2008-04-06,-7.3608,1.1919,1,0,0,0,1,1,0,0,0,1,0,0.11
8787,lehman,2007-09-07,-6.7242,1.2513,0,0,1,1,0,0,0,1,0,0,1,-7.03
8788,lehman,2009-04-23,23.1735,1.3188,0,0,1,1,0,1,0,0,0,0,1,8.38
8789,lehman,2009-04-10,16.2228,1.4269,0,1,0,1,0,1,0,1,0,0,0,2.18
8790,lehman,2008-07-26,-26.0206,3.7645,0,1,1,0,1,0,0,0,0,1,0,-4.15
8791,lehman,2008-01-06,-1.2654,1.3527,0,0,1,1,0,0,0,1,0,0,1,8.17
8792,lehman,2008-01-03,-4.2711,1.3734,0,0,0,1,1,1,0,0,0,0,1,5.28
8793,lehman,2009-04-12,16.2228,1.4269,0,0,1,1,0,0,0,1,0,1,0,-0.58
8794,lehman,2009-05-27,22.7868,1.139,0,0,0,1,1,1,0,0,1,0,0,3.1
8795,lehman,2008-03-04,-5.5934,1.3249,0,0,1,1,0,1,0,0,0,0,1,-3.04
8796,lehman,2009-02-08,6.1433,2.1644,0,0,0,1,1,0,0,1,0,0,1,16.93
8797,lehman,2007-12-05,-6.3346,1.3959,1,0,1,0,1,0,0,0,0,0,1,1.55
8798,lehman,2008-11-05,-16.2579,3.0818,0,1,0,0,0,0,1,0,1,0,1,-0.74
8799,lehman,2009-04-12,16.2228,1.4269,0,0,1,1,0,0,0,1,0,0,1,8.23
8800,lehman,2008-04-22,-9.2221,1.2623,0,0,0,0,1,1,0,0,0,1,1,-7.63
8801,lehman,2009-02-06,5.8393,2.1642,0,1,1,0,1,0,0,0,1,0,0,14.41
8802,lehman,2008-07-29,-28.4025,3.7562,0,0,1,0,0,1,0,0,0,1,1,16.2
8803,lehman,2009-03-30,26.5298,1.5029,1,0,1,1,0,0,0,0,0,1,0,-2.94
8804,lehman,2008-11-21,8.6959,2.6981,1,0,0,1,1,0,1,0,0,0,0,7.07
8805,lehman,2009-03-26,17.6344,1.5616,0,1,1,0,0,1,1,0,0,0,0,9.7
